,stu_id,com_id,category_id,name,description,rule,main_img,port_img,cad_img,floor,tag_id,tag_name,new_tag1,new_tag2,extend_tag,extend_tag_sim
149,1086,11@sample.com,2,어반드림,"수원 경희대 국제캠퍼스앞 식당입니다
전면테라스와 내부가 넓고 깔끔합니다
대로변 주차도 용이합니다
특정요일은 상관없구
영업시간 피해서 대여하시면 저렴히 해드립니다","수원 경희대 국제캠퍼스앞 식당입니다
전면테라스와 내부가 넓고 깔끔합니다
대로변 주차도 용이합니다
특정요일은 상관없구
영업시간 피해서 대여하시면 저렴히 해드립니다","22_0_어반드림.jpg,22_1_어반드림.jpg,22_2_어반드림.jpg","22_3_어반드림.jpg,22_4_어반드림.jpg,22_5_어반드림.jpg",NaN,1.0,[],[],"['시간', '대여', '테라스', '경희대', '식당', '캠퍼스', '내부', '특정', '요일', '국제', '수원', '영업', '주차', '피해']","['시간', '대여', '테라스', '경희대', '식당', '캠퍼스', '내부', '특정', '영업', '국제', '수원', '요일', '주차', '피해']","['문화', '카페', '작업실', '전통', '카페', '사용', '연출', '컨셉']","[0.18358278274536133, 0.23262043297290802, 0.22361218929290771, 0.15247632563114166, 0.24116870760917664, 0.21603348851203918, 0.19538643956184387, 0.21829986572265625]"
150,1087,1234@admin.com,2,광진구_중곡동에_위치한_작은_족발가게,"작은 족발가게 입니다. 다양하게 촬영을 대관해드리고자
신청하게 되었으며, 아담하게 작은 평수에서 촬영가능합니다.
영업시간 오전11시부터 오후11시까지
매주 월요일은 쉬는날이니 월요일에 오시면 더욱더 좋습니다.
또한 저희매장을 소개하는 이유는 광고비를 받는게 목적이 아닌
매장을 홍보하고 저희도 업소를 운영하면서 좋은 추억을 남기기 위해 매장을 소개합니다.
언제든지 편한시간에 연락주세요.","작은 족발가게 입니다. 다양하게 촬영을 대관해드리고자
신청하게 되었으며, 아담하게 작은 평수에서 촬영가능합니다.
영업시간 오전11시부터 오후11시까지
매주 월요일은 쉬는날이니 월요일에 오시면 더욱더 좋습니다.
또한 저희매장을 소개하는 이유는 광고비를 받는게 목적이 아닌
매장을 홍보하고 저희도 업소를 운영하면서 좋은 추억을 남기기 위해 매장을 소개합니다.
언제든지 편한시간에 연락주세요.","23_0_광진구_중곡동에_위치한_작은_족발가게.jpg,23_1_광진구_중곡동에_위치한_작은_족발가게.jpg,23_2_광진구_중곡동에_위치한_작은_족발가게.jpg","23_3_광진구_중곡동에_위치한_작은_족발가게.jpg,23_4_광진구_중곡동에_위치한_작은_족발가게.jpg,23_5_광진구_중곡동에_위치한_작은_족발가게.jpg",NaN,1.0,[],[],"['시간', '추억', '소개', '월요일', '오후', '목적', '오시', '광고', '업소', '저희', '연락', '가게', '운영', '매장', '신청', '이유', '위해', '언제', '영업', '대관', '또한', '홍보', '족발', '촬영', '오전', '더욱더', '평수']","['시간', '추억', '소개', '월요일', '목적', '오후', '오시', '광고', '업소', '저희', '연락', '가게', '운영', '매장', '신청', '이유', '위해', '언제', '영업', '대관', '또한', '홍보', '족발', '촬영', '오전', '더욱더', '평수']","['시간', '문화', '추억', '워크샵', '소개', '오브', '월요일', '구성', '목적', '사용', '오후', '영화', '오시', '가능', '광고', '가격', '업소', '운영', '저희', '자동', '연락', '야외', '가게', '문화', '운영', '구성', '매장', '주문', '신청', '포함', '이유', '소규모', '위해', '인테리어', '언제', '의류', '영업', '사용', '대관', '평일', '또한', '연습실', '홍보', '우디', '족발', '소음', '촬영', '위치', '오전', '하루', '더욱더', '블루', '평수', '지면']","[0, 0.18358278274536133, 0, 0.16340452432632446, 0, 0.201078861951828, 0, 0.20199868083000183, 0, 0.2437463104724884, 0, 0.19687515497207642, 0, 0.19460147619247437, 0, 0.1948648989200592, 0, 0.1836937665939331, 0, 0.19845491647720337, 0, 0.1674475371837616, 0, 0.18001192808151245, 0, 0.25438550114631653, 0, 0.1619473248720169, 0, 0.18977203965187073, 0, 0.19317129254341125, 0, 0.23778381943702698, 0, 0.19684264063835144, 0, 0.21603348851203918, 0, 0.21647967398166656, 0, 0.21444691717624664, 0, 0.18292225897312164, 0, 0.18172556161880493, 0, 0.26670020818710327, 0, 0.21869438886642456, 0, 0.18470191955566406, 0, 0.20518934726715088]"
151,1089,11@sample.com,2,카페_라온트리,"주말과 공휴일 혹은 평일 영업시간 이후(10시)에 대여 가능 합니다.
개인이 운영하는 작은 핸드드립전문 로스터리 카페 입니다.

토요일 하루종일
일요일 오후 2시 이후
공휴일 하루종일
평일 영업시간에는 상의 후 대여","주말과 공휴일 혹은 평일 영업시간 이후(10시)에 대여 가능 합니다.
개인이 운영하는 작은 핸드드립전문 로스터리 카페 입니다.

토요일 하루종일
일요일 오후 2시 이후
공휴일 하루종일
평일 영업시간에는 상의 후 대여","25_0_카페_라온트리.jpg,25_1_카페_라온트리.jpg,25_2_카페_라온트리.jpg","25_3_카페_라온트리.jpg,25_4_카페_라온트리.jpg,25_5_카페_라온트리.jpg",NaN,1.0,[],[],"['시간', '평일', '주말', '오후', '가능', '대여', '상의', '개인', '핸드', '운영', '로스', '터리', '전문', '토요일', '영업', '종일', '하루', '카페', '드립', '이후', '공휴일', '일요일']","['시간', '평일', '주말', '오후', '가능', '대여', '상의', '개인', '핸드', '운영', '로스', '터리', '전문', '토요일', '영업', '종일', '하루', '카페', '드립', '이후', '공휴일', '일요일']","['문화', '대관', '욕실', '영화', '강의실', '카페', '전용', '탈의실', '마다', '구성', '협의', '인테리어', '문의', '하루', '사용', '위치', '가능', '내부', '선사', '위치', '그레이', '저희']","[0.18358278274536133, 0.21647965908050537, 0.19926467537879944, 0.19687515497207642, 0.2510027289390564, 0.23262043297290802, 0.17317724227905273, 0.17582497000694275, 0.16620056331157684, 0.25438550114631653, 0.2348145842552185, 0.1781870573759079, 0.18654486536979675, 0.22100698947906494, 0.21603348851203918, 0.23146963119506836, 0.22419334948062897, 0.24116870760917664, 0.1600847989320755, 0.19464832544326782, 0.18299677968025208, 0.18727828562259674]"
152,1090,66@sample.com,2,미스터피자_망원점,"망원역 근처 대로변에 2층에 위치
평일 오후 2-6시까지 9-12시편하게 촬영가능","망원역 근처 대로변에 2층에 위치
평일 오후 2-6시까지 9-12시편하게 촬영가능","26_0_미스터피자_망원점.jpg,26_1_미스터피자_망원점.jpg,26_2_미스터피자_망원점.jpg","26_3_미스터피자_망원점.jpg,26_4_미스터피자_망원점.jpg,26_5_미스터피자_망원점.jpg",NaN,2.0,[],[],"['망원역', '촬영', '근처', '가능', '평일', '대로', '위치', '오후']","['망원역', '촬영', '근처', '가능', '평일', '대로', '위치', '오후']","['미술', '사이', '찍기', '위치', '건물', '도보', '사용', '주변', '모던', '강의실', '목적', '하루', '대관', '위치', '공간', '촬영', '각종', '사용', '영화', '위해', '레이스']","[0.14896728098392487, 0.13117215037345886, 0.12793782353401184, 0.26670020818710327, 0.219138503074646, 0.20421981811523438, 0.24064412713050842, 0.18426822125911713, 0.17994332313537598, 0.2510027289390564, 0.23755651712417603, 0.22419333457946777, 0.21647965908050537, 0.20626474916934967, 0.19839410483837128, 0.26670020818710327, 0.2608467936515808, 0.26025068759918213, 0.19687515497207642, 0.18143951892852783, 0.17939454317092896]"
153,1091,66@sample.com,2,카페홍뜰,서울시 중랑구 신내동 255-1 신내우디안프라자 1층에 위치한 복층 카페 입니다.,서울시 중랑구 신내동 255-1 신내우디안프라자 1층에 위치한 복층 카페 입니다.,"27_0_카페홍뜰.jpg,27_1_카페홍뜰.jpg,27_2_카페홍뜰.jpg","27_3_카페홍뜰.jpg,27_4_카페홍뜰.jpg,27_5_카페홍뜰.jpg",NaN,1.0,[],[],"['서울시', '프라자', '신내동', '카페', '우디', '중랑구', '위치', '복층']","['서울시', '프라자', '신내동', '카페', '우디', '중랑구', '위치', '복층']","['직사', '중턱', '카페', '대형', '원목', '드레스', '소재', '건물', '인테리어', '내부', '대여', '드라마', '홍보', '거주', '제한', '밋업', '소품', '이동식', '촬영', '각종', '사용', '모임', '생각', '사무실']","[0.1902092844247818, 0.15421238541603088, 0.15388399362564087, 0.19217658042907715, 0.16807037591934204, 0.1598370522260666, 0.1693473607301712, 0.16187691688537598, 0.15736207365989685, 0.24116870760917664, 0.23262043297290802, 0.20357073843479156, 0.18292225897312164, 0.17839625477790833, 0.1679169088602066, 0.16243481636047363, 0.15974918007850647, 0.15500694513320923, 0.26670020818710327, 0.2608467936515808, 0.26025068759918213, 0.1818767637014389, 0.17297208309173584, 0.17204351723194122]"
154,1094,33@sample.com,4,강남_소규모_사무실_대관합니다.,"강남역 중심가 13평 남짓 사무실 촬영장소 대여합니다.
(사무실 평일 및 주말 전 시간대 예약/이용 가능합니다.)

방 안쪽 책상 제외하고 나머지 책상은 재배치 가능합니다.
(촬영종료후 원상복구만 해주시면 됩니다.)

동덕여대, 숭의여대, 성균관대, 다이소팀등 다수의 영화과 학생들과 제품촬영팀등이 촬영하고 가셨습니다

책상은 방안쪽에 1개, 밖에 5개 있습니다.
정수기,냉장고,TV,싱크대도 사용가능.
최대한 촬영 스케줄에 맞춰서 조율가능 합니다.
주차는 불가.

대관 필요하신분은 메일로 연락주세요.","강남역 중심가 13평 남짓 사무실 촬영장소 대여합니다.
(사무실 평일 및 주말 전 시간대 예약/이용 가능합니다.)

방 안쪽 책상 제외하고 나머지 책상은 재배치 가능합니다.
(촬영종료후 원상복구만 해주시면 됩니다.)

동덕여대, 숭의여대, 성균관대, 다이소팀등 다수의 영화과 학생들과 제품촬영팀등이 촬영하고 가셨습니다

책상은 방안쪽에 1개, 밖에 5개 있습니다.
정수기,냉장고,TV,싱크대도 사용가능.
최대한 촬영 스케줄에 맞춰서 조율가능 합니다.
주차는 불가.

대관 필요하신분은 메일로 연락주세요.","0_0_강남_소규모_사무실_대관합니다..jpg,0_1_강남_소규모_사무실_대관합니다..jpg,0_2_강남_소규모_사무실_대관합니다..jpg","0_3_강남_소규모_사무실_대관합니다..jpg,0_4_강남_소규모_사무실_대관합니다..jpg,0_5_강남_소규모_사무실_대관합니다..jpg",NaN,6.0,[],[],"['신분', '평일', '조율', '동덕여대', '주말', '남짓', '사용', '다이소', '학생', '냉장고', '배치', '대여', '가능', '불가', '원상', '연락', '안쪽', '나머지', '최대한', '다수', '제품', '메일', '제외', '종료', '예약', '성균관대', '정수기', '시간대', '복구', '강남역', '해주시', '책상', '주차', '대관', '영화', '방안', '촬영', '스케줄', '팀등', '중심', '사무실', '싱크대', '숭의여대', '이용', '장소']","['신분', '평일', '조율', '동덕여대', '주말', '남짓', '사용', '다이소', '학생', '냉장고', '배치', '대여', '가능', '불가', '원상', '연락', '안쪽', '나머지', '최대한', '다수', '제품', '메일', '제외', '종료', '예약', '성균관대', '정수기', '시간대', '복구', '강남역', '해주시', '책상', '주차', '대관', '영화', '방안', '촬영', '스케줄', '팀등', '중심', '사무실', '싱크대', '숭의여대', '이용', '장소']","['신분', '평일', '대관', '조율', '지상', '동덕여대', '주말', '욕실', '남짓', '사용', '위치', '다이소', '학생', '위해', '냉장고', '가득', '배치', '주변', '대여', '카페', '가능', '강의실', '불가', '원상', '연락', '야외', '안쪽', '나머지', '한쪽', '최대한', '하나', '다수', '바베큐', '제품', '마포구', '메일', '제외', '활용', '종료', '예약', '각종', '성균관대', '정수기', '장소', '시간대', '등장인물', '복구', '강남역', '음식', '해주시', '이태리', '책상', '각종', '주차', '컨셉', '대관', '평일', '영화', '소담', '방안', '촬영', '위치', '스케줄', '기타', '팀등', '중심', '미니', '사무실', '위해', '싱크대', '필수', '숭의여대', '이용', '각종', '장소', '옥상']","[0, 0, 0.21647965908050537, 0, 0.18346711993217468, 0, 0, 0.19926467537879944, 0, 0, 0.26025068759918213, 0, 0, 0.19757938385009766, 0, 0.193209707736969, 0, 0.21911489963531494, 0, 0.23262043297290802, 0, 0.2510027289390564, 0, 0, 0, 0.1674475371837616, 0, 0, 0.23281502723693848, 0, 0.20283295214176178, 0, 0.15697985887527466, 0, 0.17405164241790771, 0, 0, 0.1825827658176422, 0, 0, 0.23767422139644623, 0, 0, 0.15344801545143127, 0, 0.15308064222335815, 0, 0, 0.1888830065727234, 0, 0.16667018830776215, 0, 0.1784241497516632, 0, 0.21829986572265625, 0, 0.21647967398166656, 0, 0.20669779181480408, 0, 0, 0.26670020818710327, 0, 0.15722641348838806, 0, 0, 0.17628896236419678, 0, 0.2005191445350647, 0, 0.19654062390327454, 0, 0, 0.18624509871006012, 0, 0.1663130819797516]"
155,1096,88@sample.com,4,인테리어_사무실,"- 3호선 압구정역 도보 5분
- 인테리어 디자인 회사의 모던한 사무실
- 주말, 공휴일 사용 가능
- 최소 5시간 이상 대관 시 예약 가능
- 내부 스케쥴과 조율하여 시간 협의 후 결제 바랍니다.","- 3호선 압구정역 도보 5분
- 인테리어 디자인 회사의 모던한 사무실
- 주말, 공휴일 사용 가능
- 최소 5시간 이상 대관 시 예약 가능
- 내부 스케쥴과 조율하여 시간 협의 후 결제 바랍니다.","2_0_인테리어_사무실.jpg,2_1_인테리어_사무실.jpg,2_2_인테리어_사무실.jpg","2_3_인테리어_사무실.jpg,2_4_인테리어_사무실.jpg,2_5_인테리어_사무실.jpg",NaN,4.0,[],[],"['인테리어', '시간', '조율', '주말', '사용', '결제', '가능', '최소', '회사', '모던', '예약', '디자인', '내부', '도보', '대관', '스케쥴', '압구정역', '협의', '사무실', '이상', '호선', '공휴일']","['인테리어', '시간', '조율', '주말', '사용', '결제', '가능', '최소', '회사', '모던', '예약', '디자인', '내부', '도보', '대관', '스케쥴', '압구정역', '협의', '사무실', '이상', '호선', '공휴일']","['위해', '문화', '지상', '욕실', '위치', '마다', '강의실', '제공', '방송', '에이', '각종', '작품', '카페', '촬영', '평일', '시장', '취향', '위해', '자랑', '작고', '그레이']","[0.23778380453586578, 0.18358278274536133, 0.18346711993217468, 0.19926467537879944, 0.26025068759918213, 0.14472034573554993, 0.2510027289390564, 0.195521742105484, 0.16433216631412506, 0.19419729709625244, 0.23767422139644623, 0.19742310047149658, 0.24116870760917664, 0.20421980321407318, 0.21647967398166656, 0.20008672773838043, 0.24632692337036133, 0.2005191445350647, 0.1852756291627884, 0.1599561721086502, 0.18299677968025208]"
156,1097,77@sample.com,4,작업실(미술),"작가 작업실, 지하 20여평. 시간 구애없이 언제든지 촬영 가능합니다.","작가 작업실, 지하 20여평. 시간 구애없이 언제든지 촬영 가능합니다.","3_0_작업실(미술).jpg,3_1_작업실(미술).jpg,3_2_작업실(미술).jpg","3_3_작업실(미술).jpg,3_4_작업실(미술).jpg,3_5_작업실(미술).jpg",NaN,-1.0,[],[],"['촬영', '작가', '시간', '구애', '언제', '지하', '작업실']","['촬영', '작가', '시간', '구애', '언제', '지하', '작업실']","['위치', '건물', '도보', '선호', '환영', '이상', '문화', '옥탑', '시장', '의류', '골목', '장점', '주차장', '배치', '오시', '테라스', '드라마', '하늘']","[0.26670020818710327, 0.219138503074646, 0.20421981811523438, 0.20303469896316528, 0.16904966533184052, 0.15442311763763428, 0.18358278274536133, 0.17173805832862854, 0.161716490983963, 0.19684264063835144, 0.18947499990463257, 0.18447287380695343, 0.18590690195560455, 0.18494009971618652, 0.17567621171474457, 0.22361218929290771, 0.19510824978351593, 0.17466877400875092]"
157,1098,11@sample.com,4,도산공원_루프탑_작업실겸_사무실,"도산공원 근처 루프탑, 천고가 높고 햇살이 잘 들어오며,
응접실 겸 아이디어 회의가 가능한 인스피레이션 공간입니다.
복층에는 5명정도 사무가 가능한 공간이 마련되어 있으며,
화장실1 테라스2. 휴식공간이 있는 정원이 있는 테라스와 창고형 테라스, 벽난로가 있습니다.
야외 테라스에서, 북한산이 보이며 압구정동 야경을 감상하실 수 있습니다.
월-일요일 상시 이용 가능 합니다.","도산공원 근처 루프탑, 천고가 높고 햇살이 잘 들어오며,
응접실 겸 아이디어 회의가 가능한 인스피레이션 공간입니다.
복층에는 5명정도 사무가 가능한 공간이 마련되어 있으며,
화장실1 테라스2. 휴식공간이 있는 정원이 있는 테라스와 창고형 테라스, 벽난로가 있습니다.
야외 테라스에서, 북한산이 보이며 압구정동 야경을 감상하실 수 있습니다.
월-일요일 상시 이용 가능 합니다.","4_0_도산공원_루프탑_작업실겸_사무실.jpg,4_1_도산공원_루프탑_작업실겸_사무실.jpg,4_2_도산공원_루프탑_작업실겸_사무실.jpg","4_3_도산공원_루프탑_작업실겸_사무실.jpg,4_4_도산공원_루프탑_작업실겸_사무실.jpg,4_5_도산공원_루프탑_작업실겸_사무실.jpg",NaN,6.0,[],[],"['레이', '공원', '북한', '복층', '인스피', '가능', '명정', '테라스', '창고', '응접실', '정원', '야외', '루프', '화장실', '사무', '휴식', '벽난로', '산이', '보이', '햇살', '도산', '야경', '마련', '천고', '감상', '아이디어', '압구정동', '근처', '상시', '회의', '이용', '공간', '일요일']","['레이', '공원', '북한', '복층', '인스피', '가능', '명정', '테라스', '창고', '응접실', '정원', '야외', '루프', '화장실', '사무', '휴식', '벽난로', '산이', '보이', '햇살', '도산', '야경', '마련', '천고', '감상', '아이디어', '압구정동', '근처', '상시', '회의', '이용', '공간', '일요일']","['레이', '공원', '주차', '북한', '카페', '복층', '모임', '인스피', '가능', '강의실', '명정', '테라스', '작업실', '창고', '저녁', '응접실', '정원', '대부분', '야외', '가득', '루프', '화이트', '화장실', '행사', '사무', '휴식', '레이스', '벽난로', '커튼', '산이', '보이', '햇살', '한양대', '도산', '야경', '관련', '마련', '앵글', '천고', '난방', '감상', '소재', '아이디어', '압구정동', '근처', '사용', '상시', '회의', '욕실', '이용', '각종', '공간', '각종', '일요일', '저희']","[0, 0, 0.17770102620124817, 0, 0.18039408326148987, 0, 0.1818767637014389, 0, 0, 0.2510027289390564, 0, 0, 0.22361218929290771, 0, 0.21267792582511902, 0, 0, 0.16932019591331482, 0, 0.17793381214141846, 0, 0.184620663523674, 0, 0.2014382779598236, 0, 0, 0.17540886998176575, 0, 0.16777703166007996, 0, 0, 0, 0.15171030163764954, 0, 0, 0.2190501093864441, 0, 0.17959952354431152, 0, 0.16446739435195923, 0, 0.1941210925579071, 0, 0, 0, 0.24064412713050842, 0, 0, 0.15058358013629913, 0, 0.18624509871006012, 0, 0.20930415391921997, 0, 0.18727828562259674]"
158,1100,88@sample.com,4,지저분한_사무실,"경기도 의정부에 위치한 일반 사무실.
오픈한지 얼마 안되어 아직 정리가 안되어있는 정신없는 사무실.
필요한 집기들은 위치해있다.","경기도 의정부에 위치한 일반 사무실.
오픈한지 얼마 안되어 아직 정리가 안되어있는 정신없는 사무실.
필요한 집기들은 위치해있다.","6_0_지저분한_사무실.jpg,6_1_지저분한_사무실.jpg,6_2_지저분한_사무실.jpg","6_3_지저분한_사무실.jpg,6_4_지저분한_사무실.jpg,6_5_지저분한_사무실.jpg",NaN,1.0,[],[],"['정리', '한지', '오픈', '경기도', '사무실', '의정부', '정신', '집기', '위치', '일반', '얼마']","['한지', '정리', '경기도', '사무실', '의정부', '정신', '집기', '얼마', '위치', '일반', '오픈']","['정리', '다른', '원목', '한지', '스팀', '소재', '세팅', '클래스', '경력', '위해', '주차장', '사용', '옥탑방', '터링', '모던', '프리', '구성', '컨셉', '소재', '유튜브', '피자', '색감', '오전', '원목', '촬영', '각종', '사용', '시공사', '국내', '공휴일', '제공', '오프라인', '클래식']","[0.2053973227739334, 0.18099549412727356, 0.1636424958705902, 0.20539730787277222, 0.17736297845840454, 0.1481606364250183, 0.16886115074157715, 0.14964404702186584, 0.1401151418685913, 0.2005191445350647, 0.1942870318889618, 0.19382525980472565, 0.16228771209716797, 0.14199931919574738, 0.14117175340652466, 0.19016459584236145, 0.17078381776809692, 0.16639673709869385, 0.19029644131660461, 0.17765870690345764, 0.15739387273788452, 0.22765259444713593, 0.16325876116752625, 0.15625768899917603, 0.26670020818710327, 0.2608467936515808, 0.26025068759918213, 0.1591162085533142, 0.15128755569458008, 0.1498754769563675, 0.19031627476215363, 0.1691839098930359, 0.16562429070472717]"
159,1102,44@sample.com,4,초록이들이_많은_이쁜_사무실,"파티션에 관음죽을 배치해서 사진발이 좋은 장소 입니다
언제든지 촬영가능합니다
시공사 사무실 또는 건축사무실로 사용 중입니다
주차공간이 넓어서 사용하시기에 편리 합니다","파티션에 관음죽을 배치해서 사진발이 좋은 장소 입니다
언제든지 촬영가능합니다
시공사 사무실 또는 건축사무실로 사용 중입니다
주차공간이 넓어서 사용하시기에 편리 합니다","8_0_초록이들이_많은_이쁜_사무실.jpg,8_1_초록이들이_많은_이쁜_사무실.jpg,8_2_초록이들이_많은_이쁜_사무실.jpg","8_3_초록이들이_많은_이쁜_사무실.jpg,8_4_초록이들이_많은_이쁜_사무실.jpg,8_5_초록이들이_많은_이쁜_사무실.jpg",NaN,2.0,[],[],"['촬영', '주차공간', '배치', '사진', '시공사', '편리', '언제', '관음죽', '사무실', '사용', '파티션', '건축', '장소']","['촬영', '주차공간', '배치', '사진', '시공사', '편리', '언제', '관음죽', '사무실', '사용', '파티션', '건축', '장소']","['위치', '추가', '주변', '관련', '모든', '필수', '의류', '제작', '위해', '위치', '의류', '옥상', '옥상']","[0.26670020818710327, 0.2029430866241455, 0.21911489963531494, 0.27292221784591675, 0.1831742227077484, 0.19082066416740417, 0.19684264063835144, 0.1602555811405182, 0.2005191445350647, 0.26025068759918213, 0.18285322189331055, 0.20291122794151306, 0.1663130819797516]"
160,1103,88@sample.com,4,희망나무_심리상담센터,"연남동에 위치한 심리상담실입니다.
5층건물의 2층에 위치하고 있으며 약 30여평으로 3개의 상담실과 10여명 참여하는 작은 강의실이 있습니다.
부부, 가족 상담실에는 원에이미러가 설치되어 있으며 놀이치료실도 있습니다.
주차는 3대가능하며 상담실 전용주차장입니다.
촬영장소대여의 목적도 있으나 일반인들에게 심리상담실이라는 장소가 친근함으로 다가갈 수 있는 기회가 되었으면 하는 바램입니다.
수요일과 일요일 대여일정이 가장 좋으나 다른 요일은 미리 정해지면 상담스케즐 조정가능합니다.","연남동에 위치한 심리상담실입니다.
5층건물의 2층에 위치하고 있으며 약 30여평으로 3개의 상담실과 10여명 참여하는 작은 강의실이 있습니다.
부부, 가족 상담실에는 원에이미러가 설치되어 있으며 놀이치료실도 있습니다.
주차는 3대가능하며 상담실 전용주차장입니다.
촬영장소대여의 목적도 있으나 일반인들에게 심리상담실이라는 장소가 친근함으로 다가갈 수 있는 기회가 되었으면 하는 바램입니다.
수요일과 일요일 대여일정이 가장 좋으나 다른 요일은 미리 정해지면 상담스케즐 조정가능합니다.","9_0_희망나무_심리상담센터.jpg,9_1_희망나무_심리상담센터.jpg,9_2_희망나무_심리상담센터.jpg","9_3_희망나무_심리상담센터.jpg,9_4_희망나무_심리상담센터.jpg,9_5_희망나무_심리상담센터.jpg",NaN,2.0,[],[],"['강의실', '설치', '참여', '가장', '기회', '요일', '전용', '치료', '목적', '에이', '미러', '대여', '스케', '가족', '주차장', '다른', '일반인', '부부', '여명', '정이', '상담', '연남동', '조정', '주차', '건물', '미리', '바램', '심리상담', '수요일', '실과', '촬영장', '놀이', '위치', '일요일', '장소']","['설치', '참여', '강의실', '가장', '기회', '전용', '요일', '치료', '목적', '에이', '미러', '대여', '스케', '가족', '주차장', '다른', '일반인', '부부', '여명', '정이', '상담', '연남동', '조정', '주차', '건물', '미리', '바램', '심리상담', '수요일', '실과', '촬영장', '놀이', '위치', '일요일', '장소']","['설치', '영상', '참여', '뷰티', '강의실', '가능', '가장', '왕십리역', '기회', '독립', '전용', '화장실', '요일', '연출', '치료', '마당', '목적', '사용', '에이', '모던', '미러', '문의', '대여', '카페', '스케', '휴식', '가족', '단체', '주차장', '기타', '다른', '한지', '일반인', '가게', '부부', '거실', '여명', '공용', '정이', '느낌', '상담', '평의', '연남동', '만화카페', '조정', '가로수', '주차', '컨셉', '건물', '촬영', '미리', '상태', '바램', '동안', '심리상담', '의자', '수요일', '키친', '실과', '아트', '촬영장', '개방', '놀이', '디저트', '위치', '촬영', '일요일', '저희', '장소', '옥상']","[0, 0.1763184368610382, 0, 0.1594695895910263, 0, 0.2510027289390564, 0, 0.1719602793455124, 0, 0.16916786134243011, 0, 0.1960858702659607, 0, 0.19538643956184387, 0, 0.17578519880771637, 0, 0.2437463104724884, 0, 0.19419729709625244, 0, 0.1642932891845703, 0, 0.23262043297290802, 0, 0.17180007696151733, 0, 0.17635858058929443, 0, 0.2118755578994751, 0, 0.18099549412727356, 0, 0.14336663484573364, 0, 0.1473606377840042, 0, 0.1993866264820099, 0, 0.20861539244651794, 0, 0.17710059881210327, 0, 0.15217743813991547, 0, 0.18375623226165771, 0, 0.21829986572265625, 0, 0.21913853287696838, 0, 0.1961859166622162, 0, 0.16767466068267822, 0, 0.17160248756408691, 0, 0.16346904635429382, 0, 0.20581123232841492, 0, 0.19397065043449402, 0, 0.17493599653244019, 0, 0.26670020818710327, 0, 0.18727828562259674, 0, 0.1663130819797516]"
161,1104,77@sample.com,4,.,.,.,"10_0_..jpg,10_1_..jpg,10_2_..jpg","10_3_..jpg,10_4_..jpg,10_5_..jpg",NaN,2.0,[],[],[],[],[],[]
